voltage,current,HTL
-9.399999619,283.6898946,PTAA
-9.420000076,274.093742,PTAA
-9.43999958,264.4975894,PTAA
-9.460000038,256.8724731,PTAA
-9.479999542,251.2183177,PTAA
-9.5,245.5641624,PTAA
-9.520000458,246.0139829,PTAA
-9.539999962,246.4638034,PTAA
-9.56000042,248.064955,PTAA
-9.579999924,250.8174816,PTAA
-9.600000381,253.5700082,PTAA
-9.619999886,234.0694958,PTAA
-9.640000343,214.5685594,PTAA
-9.659999847,206.7860444,PTAA
-9.680000305,210.7210579,PTAA
-9.699999809,214.656115,PTAA
-9.720000267,223.1558851,PTAA
-9.739999771,231.6556551,PTAA
-9.760000229,226.6593258,PTAA
-9.779999733,208.166897,PTAA
-9.800000191,189.6744683,PTAA
-9.819999695,198.5692849,PTAA
-9.840000153,207.4643629,PTAA
-9.859999657,201.6152919,PTAA
-9.880000114,181.0209483,PTAA
-9.899999619,160.426928,PTAA
-9.920000076,156.8038039,PTAA
-9.93999958,153.1806798,PTAA
-9.960000038,150.1592862,PTAA
-9.979999542,147.7396001,PTAA
-10.0,145.319914,PTAA
